ukprn,institution,subject,level,question,A_STRONGLY_DISAGREE,A_DISAGREE,A_NEUTRAL,A_AGREE,A_STRONGLY_AGREE,A_NA,CI_MIN,score,CI_MAX,response,sample,aggregate
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q02,0,8,6,64,22,0,73,87,94,64,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q03,0,7,6,56,32,0,74,88,94,64,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q04,4,12,13,41,31,0,57,72,83,64,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q05,1,15,13,39,31,0,55,70,82,64,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q06,1,9,10,53,28,0,67,81,90,64,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q07,1,20,20,47,12,0,44,59,72,64,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q08,3,12,10,57,19,0,61,76,86,64,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q09,2,13,18,43,24,0,52,67,79,64,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q10,4,16,12,39,29,0,53,68,80,64,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q11,0,1,10,43,46,0,77,89,96,64,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q12,8,18,23,21,29,1,36,50,65,63,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q13,0,2,3,40,55,0,84,95,99,64,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q14,8,9,13,43,28,1,56,71,82,63,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q15,13,10,13,42,22,0,49,64,77,64,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q16,3,11,6,34,47,0,67,81,90,64,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q17,2,8,7,38,45,0,70,84,92,64,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q18,2,9,13,38,38,0,61,76,86,64,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q19,0,10,18,40,32,0,57,72,83,64,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q20,0,5,13,33,49,0,68,82,91,64,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q21,0,7,25,38,31,0,53,68,80,64,109,NULL
10007804,University of Stirling,(E) Mass Communications and Documentation,First degree,Q22,2,19,8,36,36,0,56,71,83,64,109,NULL
10007804,University of Stirling,(F) Languages,First degree,Q01,0,0,2,62,36,0,89,98,100,73,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q02,0,2,10,47,41,0,75,88,95,73,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q03,0,4,5,42,50,0,80,92,97,73,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q04,2,4,3,41,50,0,80,92,97,73,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q05,4,10,11,44,31,0,61,75,86,73,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q06,1,5,10,48,37,0,71,84,92,73,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q07,2,12,16,47,24,0,56,71,82,73,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q08,2,8,8,39,43,0,68,82,90,73,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q09,2,7,15,41,35,0,62,76,86,73,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q10,2,7,11,50,30,0,66,80,89,73,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q11,0,2,5,36,58,0,82,94,98,73,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q12,2,14,18,27,39,1,52,66,79,72,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q13,3,4,6,38,50,1,75,88,95,72,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q14,0,9,13,41,37,0,64,78,88,73,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q15,2,6,11,39,42,0,68,82,90,73,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q16,5,13,10,40,32,0,58,72,83,73,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q17,4,10,6,46,34,0,66,80,89,73,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q18,1,13,22,36,28,13,47,64,78,60,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q19,2,7,6,44,40,0,71,84,92,73,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q20,0,4,6,36,55,0,79,91,96,73,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q21,2,2,13,38,46,0,70,83,92,73,115,NULL
10007804,University of Stirling,(F) Languages,First degree,Q22,2,6,5,42,46,0,75,88,95,73,115,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q01,0,1,3,61,35,0,88,96,99,101,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q02,0,1,7,49,43,0,83,92,97,101,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q03,1,1,3,43,52,0,86,95,98,101,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q04,0,2,5,41,52,0,84,93,97,101,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q05,2,6,12,41,39,0,68,80,88,101,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q06,1,2,8,52,38,0,80,90,95,101,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q07,2,17,17,37,27,0,51,63,74,101,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q08,0,5,8,41,47,0,77,88,94,101,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q09,3,6,16,45,31,0,64,76,85,101,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q10,1,9,5,50,35,0,74,84,91,101,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q11,0,7,4,37,52,0,79,89,95,101,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q12,2,12,21,36,30,0,53,65,76,101,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q13,0,3,5,41,51,0,83,92,97,101,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q14,2,7,5,41,45,2,75,86,92,99,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q15,1,2,8,43,45,0,78,89,94,101,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q16,14,26,7,31,22,0,41,53,65,101,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q17,5,20,9,42,25,1,54,67,77,100,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q18,5,13,21,36,25,15,48,61,73,86,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q19,1,1,15,39,43,0,71,83,90,101,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q20,1,1,15,32,52,0,72,83,90,101,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q21,1,4,14,36,45,0,70,81,89,101,155,NULL
10007804,University of Stirling,(G) Historical and Philosophical studies,First degree,Q22,0,3,3,37,57,0,85,94,97,101,155,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q01,0,3,5,68,24,0,83,92,96,88,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q02,0,3,8,66,23,0,79,89,94,88,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q03,0,2,6,47,45,0,83,92,96,88,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q04,0,3,7,68,22,0,81,90,95,88,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q05,6,6,16,41,32,0,61,73,82,88,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q06,2,9,13,51,25,0,65,76,85,88,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q07,7,18,22,40,14,0,42,53,64,88,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q08,3,22,14,36,25,0,50,61,72,88,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q09,7,24,19,35,15,0,39,50,61,88,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q10,1,6,13,58,23,0,70,81,88,88,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q11,3,1,7,41,48,0,79,89,94,88,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q12,4,6,18,38,35,4,61,73,82,84,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q13,2,5,11,42,40,0,71,82,89,88,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q14,2,12,13,47,26,3,61,73,82,85,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q15,6,11,16,42,25,0,56,67,77,88,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q16,6,6,9,34,45,0,69,80,87,88,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q17,2,10,9,32,47,0,68,78,86,88,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q18,3,4,18,49,26,12,63,75,84,76,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q19,1,5,10,44,40,1,74,84,91,87,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q20,0,2,17,25,55,1,70,80,88,87,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q21,0,3,18,41,37,1,67,78,86,87,131,NULL
10007804,University of Stirling,(K) Initial Teacher Training,First degree,Q22,1,6,9,53,31,0,74,84,91,88,131,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q01,0,4,2,65,30,0,84,95,98,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q02,0,2,11,63,25,0,75,88,94,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q03,0,2,5,43,50,0,82,93,97,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q04,0,7,12,42,39,0,67,81,89,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q05,0,14,16,42,28,0,56,70,81,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q06,0,4,18,63,16,0,65,79,88,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q07,2,19,35,38,5,0,30,43,58,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q08,2,14,14,52,18,0,56,70,81,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q09,2,14,23,42,19,0,47,61,74,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q10,5,18,12,40,25,0,50,65,77,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q11,2,4,9,41,45,0,73,86,93,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q12,5,19,15,30,30,0,46,60,73,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q13,2,2,2,53,42,0,84,95,98,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q14,0,4,7,42,48,0,77,89,95,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q15,0,4,7,52,37,0,77,89,95,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q16,2,14,2,35,47,0,69,82,91,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q17,0,12,4,44,40,0,71,84,92,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q18,2,7,11,45,35,0,67,81,89,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q19,0,5,16,40,39,0,65,79,88,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q20,0,5,12,35,48,0,70,83,91,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q21,0,5,16,42,37,0,65,79,88,57,78,NULL
10007804,University of Stirling,(L) Geographical Studies,First degree,Q22,2,2,9,44,43,0,75,88,94,57,78,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,NHS1,6,21,18,39,15,0,36,55,72,33,36,Y
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,NHS2,0,0,0,27,73,0,88,100,100,33,36,Y
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,NHS3,0,3,3,45,48,0,78,94,99,33,36,Y
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,NHS4,0,0,6,48,45,0,78,94,99,33,36,Y
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,NHS5,0,3,6,36,55,0,74,91,97,33,36,Y
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,NHS6,0,3,0,39,58,0,83,97,100,33,36,Y
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q01,2,2,3,73,21,0,88,94,97,170,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q02,2,3,16,60,19,0,71,79,85,170,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q03,0,4,7,55,34,0,82,88,93,170,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q04,0,3,9,40,48,0,81,88,92,170,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q05,2,9,11,43,34,1,69,77,84,169,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q06,3,8,11,52,26,1,70,78,84,169,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q07,7,16,19,44,13,0,49,58,66,170,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q08,9,18,18,39,16,0,46,55,63,170,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q09,8,16,18,40,19,2,50,59,67,168,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q10,2,6,15,54,24,1,70,78,84,169,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q11,2,2,8,46,42,0,81,88,93,170,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q12,2,6,21,42,28,11,61,70,77,159,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q13,7,17,13,48,15,0,55,63,71,170,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q14,10,16,18,39,16,1,47,55,64,169,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q15,8,15,16,46,15,0,53,61,69,170,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q16,1,6,6,42,44,1,79,86,91,169,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q17,1,2,4,51,42,0,88,94,97,170,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q18,3,3,15,47,33,7,72,79,86,163,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q19,1,2,13,48,36,0,77,84,89,170,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q20,0,2,8,37,53,0,84,90,94,170,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q21,1,3,14,46,36,0,75,82,88,170,263,NULL
10007805,University of Strathclyde,(2) Subjects allied to Medicine,First degree,Q22,2,3,8,55,33,0,81,88,93,170,263,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q01,0,3,3,62,32,0,87,94,97,172,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q02,1,3,10,61,26,0,78,86,92,172,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q03,0,2,6,54,38,0,85,92,96,172,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q04,0,2,7,48,42,0,83,90,95,172,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q05,4,14,13,40,28,1,58,68,77,171,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q06,3,8,16,52,21,1,63,73,81,171,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q07,11,19,21,37,12,1,39,49,59,171,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q08,12,17,16,35,20,2,45,55,65,170,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q09,7,17,20,38,17,2,45,55,65,170,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q10,2,10,17,45,27,1,61,71,80,171,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q11,1,5,4,40,50,0,81,89,94,172,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q12,0,9,18,44,28,7,62,72,80,165,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q13,6,9,9,41,36,1,67,76,84,171,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q14,6,17,11,37,29,2,56,67,75,170,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q15,17,15,10,32,26,0,48,58,68,172,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q16,1,3,4,31,61,2,86,93,97,170,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q17,0,1,2,35,62,2,91,97,99,170,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q18,0,2,13,37,48,8,76,85,91,164,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q19,3,3,13,46,35,0,72,81,88,172,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q20,1,0,9,42,47,0,81,89,94,172,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q21,1,4,10,50,35,0,75,84,90,172,246,NULL
10007805,University of Strathclyde,(3) Biological Sciences,First degree,Q22,4,4,7,44,41,0,76,85,91,172,246,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q01,0,0,4,59,37,0,88,96,99,84,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q02,0,3,10,57,29,0,77,87,93,84,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q03,0,1,7,52,40,0,83,92,96,84,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q04,0,1,5,48,46,0,85,94,98,84,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q05,6,13,18,30,33,0,51,63,74,84,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q06,3,5,8,49,35,0,74,85,92,84,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q07,8,8,29,38,18,0,43,56,67,84,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q08,9,23,27,29,13,0,30,41,53,84,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q09,5,11,20,40,23,1,51,63,74,83,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q10,1,6,10,37,46,0,72,83,90,84,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q11,0,1,4,40,56,0,88,96,99,84,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q12,1,4,10,33,52,0,74,85,92,84,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q13,3,6,11,41,39,0,69,81,88,84,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q14,2,6,9,46,38,1,73,84,91,83,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q15,2,4,13,39,43,0,70,81,89,84,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q16,0,3,4,28,66,0,85,94,98,84,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q17,0,0,6,31,64,0,86,94,98,84,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q18,0,0,15,39,46,6,74,85,92,78,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q19,4,3,11,38,44,0,71,82,89,84,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q20,1,1,4,41,54,0,86,94,98,84,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q21,3,3,15,36,43,0,68,79,87,84,113,NULL
10007805,University of Strathclyde,(6) Physical Sciences,First degree,Q22,0,2,3,44,51,0,87,95,98,84,113,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q01,0,0,2,73,25,0,87,98,100,51,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q02,0,3,11,62,23,0,71,86,94,51,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q03,0,2,10,56,32,0,74,88,95,51,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q04,0,2,11,49,38,0,72,87,94,51,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q05,0,7,17,30,47,0,61,77,87,51,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q06,0,2,7,44,47,0,78,91,97,51,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q07,2,2,15,42,38,1,65,81,90,50,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q08,7,12,21,42,17,1,43,59,74,50,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q09,5,11,11,36,37,1,57,73,85,50,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q10,1,2,9,46,42,0,74,88,95,51,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q11,0,1,4,24,70,0,82,94,98,51,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q12,3,10,13,28,46,0,58,74,85,51,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q13,11,13,10,35,31,0,50,66,79,51,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q14,3,3,11,38,44,1,67,82,91,50,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q15,3,7,4,43,42,0,70,85,93,51,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q16,0,4,2,19,75,0,81,93,98,51,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q17,0,4,1,21,74,0,82,94,98,51,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q18,0,5,3,24,69,6,78,92,98,45,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q19,1,2,18,43,36,1,63,79,89,50,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q20,1,0,18,31,50,0,66,81,91,51,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q21,2,1,7,45,45,0,76,90,96,51,68,NULL
10007805,University of Strathclyde,(7) Mathematical Sciences,First degree,Q22,0,1,1,43,55,0,87,98,100,51,68,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q01,0,0,5,72,23,0,82,95,99,45,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q02,0,2,8,67,22,0,74,89,96,45,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q03,0,0,5,49,46,0,82,95,99,45,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q04,0,5,7,37,51,0,73,88,95,45,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q05,4,5,19,45,28,0,56,72,84,45,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q06,1,0,17,53,29,0,66,82,91,45,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q07,5,22,23,40,11,0,35,51,67,45,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q08,4,11,20,52,13,0,48,65,79,45,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q09,4,2,33,30,31,0,45,61,76,45,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q10,1,2,8,57,31,0,73,88,95,45,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q11,0,0,7,45,48,0,79,93,98,45,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q12,1,5,14,37,42,0,63,80,90,45,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q13,1,8,7,51,33,0,67,83,92,45,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q14,0,10,10,37,43,2,63,80,90,43,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q15,1,5,7,66,20,0,72,87,94,45,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q16,0,0,17,38,45,6,66,83,93,39,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q17,0,0,5,14,81,0,82,95,99,45,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q18,1,3,7,22,67,4,74,89,96,41,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q19,0,7,17,47,29,0,59,76,87,45,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q20,2,4,22,31,41,0,56,72,84,45,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q21,0,4,10,47,40,0,72,87,94,45,65,NULL
10007805,University of Strathclyde,(8) Computer Science,First degree,Q22,0,4,5,51,41,0,78,92,97,45,65,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q01,1,3,11,56,30,0,81,86,90,322,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q02,2,7,16,54,22,0,70,76,80,322,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q03,1,3,15,43,38,1,76,81,86,321,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q04,1,3,8,42,47,1,84,88,92,321,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q05,3,10,16,38,33,0,65,71,76,322,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q06,2,7,11,46,34,0,75,80,85,322,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q07,10,12,24,30,24,0,48,54,60,322,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q08,10,18,21,29,22,0,45,51,57,322,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q09,4,14,22,31,29,4,54,60,65,318,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q10,2,4,11,43,40,1,78,83,87,321,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q11,1,3,8,36,52,0,83,88,91,322,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q12,1,3,13,39,44,9,78,83,87,313,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q13,2,6,9,38,45,0,77,82,87,322,486,NULL
10007805,University of Strathclyde,(9) Engineering and Technology,First degree,Q14,3,6,8,39,45,1,79,84,88,321,486,NULL
