SPR_CODE,MOD_CODE,AYR_CODE,PSL_CODE,QUE_CODE,RES_VALU
50207959,SET08108,2016/7,TR1,3.4,2
50207959,SET08108,2016/7,TR1,4.1,5
50207988,CSN08101,2016/7,TR1,1.1,5
50207988,CSN08101,2016/7,TR1,1.2,5
50207988,CSN08101,2016/7,TR1,1.3,5
50207988,CSN08101,2016/7,TR1,1.4,4
50207988,CSN08101,2016/7,TR1,1.5,5
50207988,CSN08101,2016/7,TR1,1.6,5
50207988,CSN08101,2016/7,TR1,1.7,4
50207988,CSN08101,2016/7,TR1,1.8,5
50207988,CSN08101,2016/7,TR1,1.9,2
50207988,CSN08101,2016/7,TR1,2.1,4
50207988,CSN08101,2016/7,TR1,2.2,5
50207988,CSN08101,2016/7,TR1,2.3,2
50207988,CSN08101,2016/7,TR1,2.4,5
50207988,CSN08101,2016/7,TR1,2.5,4
50207988,CSN08101,2016/7,TR1,3.1,5
50207988,CSN08101,2016/7,TR1,3.2,2
50207988,CSN08101,2016/7,TR1,3.3,5
50207988,CSN08101,2016/7,TR1,3.4,5
50207988,CSN08101,2016/7,TR1,4.1,5
50207988,INF08104,2016/7,TR1,1.1,4
50207988,INF08104,2016/7,TR1,1.2,5
50207988,INF08104,2016/7,TR1,1.3,5
50207988,INF08104,2016/7,TR1,1.4,2
50207988,INF08104,2016/7,TR1,1.5,2
50207988,INF08104,2016/7,TR1,1.6,2
50207988,INF08104,2016/7,TR1,1.7,5
50207988,INF08104,2016/7,TR1,1.8,5
50207988,INF08104,2016/7,TR1,1.9,2
50207988,INF08104,2016/7,TR1,2.1,5
50207988,INF08104,2016/7,TR1,2.2,5
50207988,INF08104,2016/7,TR1,2.3,4
50207988,INF08104,2016/7,TR1,2.4,5
50207988,INF08104,2016/7,TR1,2.5,2
50207988,INF08104,2016/7,TR1,3.1,2
50207988,INF08104,2016/7,TR1,3.2,2
50207988,INF08104,2016/7,TR1,3.3,2
50207988,INF08104,2016/7,TR1,3.4,5
50207988,INF08104,2016/7,TR1,4.1,2
50207988,SET08115,2016/7,TR1,1.1,5
50207988,SET08115,2016/7,TR1,1.2,5
50207988,SET08115,2016/7,TR1,1.3,2
50207988,SET08115,2016/7,TR1,1.4,2
50207988,SET08115,2016/7,TR1,1.5,2
50207988,SET08115,2016/7,TR1,1.6,4
50207988,SET08115,2016/7,TR1,1.7,2
50207988,SET08115,2016/7,TR1,1.8,5
50207988,SET08115,2016/7,TR1,1.9,5
50207988,SET08115,2016/7,TR1,2.1,5
50207988,SET08115,2016/7,TR1,2.2,5
50207988,SET08115,2016/7,TR1,2.3,5
50207988,SET08115,2016/7,TR1,2.4,5
50207988,SET08115,2016/7,TR1,2.5,2
50207988,SET08115,2016/7,TR1,3.1,5
50207988,SET08115,2016/7,TR1,3.2,2
50207988,SET08115,2016/7,TR1,3.3,5
50207988,SET08115,2016/7,TR1,3.4,2
50207988,SET08115,2016/7,TR1,4.1,5
50208035,IMD09104,2016/7,TR1,1.1,5
50208035,IMD09104,2016/7,TR1,1.2,5
50208035,IMD09104,2016/7,TR1,1.3,5
50208035,IMD09104,2016/7,TR1,1.4,5
50208035,IMD09104,2016/7,TR1,1.5,4
50208035,IMD09104,2016/7,TR1,1.6,5
50208035,IMD09104,2016/7,TR1,1.7,5
50208035,IMD09104,2016/7,TR1,1.8,4
50208035,IMD09104,2016/7,TR1,1.9,4
50208035,IMD09104,2016/7,TR1,2.1,2
50208035,IMD09104,2016/7,TR1,2.2,4
50208035,IMD09104,2016/7,TR1,2.3,2
50208035,IMD09104,2016/7,TR1,2.4,2
50208035,IMD09104,2016/7,TR1,2.5,4
50208035,IMD09104,2016/7,TR1,3.1,5
50208035,IMD09104,2016/7,TR1,3.2,5
50208035,IMD09104,2016/7,TR1,3.3,5
50208035,IMD09104,2016/7,TR1,3.4,2
50208035,IMD09104,2016/7,TR1,4.1,5
50208035,IMD09128,2016/7,TR1,1.1,2
50208035,IMD09128,2016/7,TR1,1.2,4
50208035,IMD09128,2016/7,TR1,1.3,5
50208035,IMD09128,2016/7,TR1,1.4,2
50208035,IMD09128,2016/7,TR1,1.5,5
50208035,IMD09128,2016/7,TR1,1.6,2
50208035,IMD09128,2016/7,TR1,1.7,5
50208035,IMD09128,2016/7,TR1,1.8,4
50208035,IMD09128,2016/7,TR1,1.9,2
50208035,IMD09128,2016/7,TR1,2.1,5
50208035,IMD09128,2016/7,TR1,2.2,5
50208035,IMD09128,2016/7,TR1,2.3,4
50208035,IMD09128,2016/7,TR1,2.4,5
50208035,IMD09128,2016/7,TR1,2.5,5
50208035,IMD09128,2016/7,TR1,3.1,2
50208035,IMD09128,2016/7,TR1,3.2,5
50208035,IMD09128,2016/7,TR1,3.3,2
50208035,IMD09128,2016/7,TR1,3.4,2
50208035,IMD09128,2016/7,TR1,4.1,5
50208035,IMD09139,2016/7,TR1,1.1,2
50208035,IMD09139,2016/7,TR1,1.2,5
50208035,IMD09139,2016/7,TR1,1.3,5
50208035,IMD09139,2016/7,TR1,1.4,5
50208035,IMD09139,2016/7,TR1,1.5,4
50208035,IMD09139,2016/7,TR1,1.6,5
50208035,IMD09139,2016/7,TR1,1.7,5
50208035,IMD09139,2016/7,TR1,1.8,5
50208035,IMD09139,2016/7,TR1,1.9,5
50208035,IMD09139,2016/7,TR1,2.1,5
50208035,IMD09139,2016/7,TR1,2.2,5
50208035,IMD09139,2016/7,TR1,2.3,4
50208035,IMD09139,2016/7,TR1,2.4,4
50208035,IMD09139,2016/7,TR1,2.5,5
50208035,IMD09139,2016/7,TR1,3.1,5
50208035,IMD09139,2016/7,TR1,3.2,4
50208035,IMD09139,2016/7,TR1,3.3,2
50208035,IMD09139,2016/7,TR1,3.4,4
50208035,IMD09139,2016/7,TR1,4.1,4
50208042,CSN08101,2016/7,TR1,1.1,5
50208042,CSN08101,2016/7,TR1,1.2,5
50208042,CSN08101,2016/7,TR1,1.3,4
50208042,CSN08101,2016/7,TR1,1.4,5
50208042,CSN08101,2016/7,TR1,1.5,2
50208042,CSN08101,2016/7,TR1,1.6,5
50208042,CSN08101,2016/7,TR1,1.7,5
50208042,CSN08101,2016/7,TR1,1.8,4
50208042,CSN08101,2016/7,TR1,1.9,5
50208042,CSN08101,2016/7,TR1,2.1,2
50208042,CSN08101,2016/7,TR1,2.2,5
50208042,CSN08101,2016/7,TR1,2.3,5
50208042,CSN08101,2016/7,TR1,2.4,5
50208042,CSN08101,2016/7,TR1,2.5,5
50208042,CSN08101,2016/7,TR1,3.1,5
50208042,CSN08101,2016/7,TR1,3.2,5
50208042,CSN08101,2016/7,TR1,3.3,5
50208042,CSN08101,2016/7,TR1,3.4,5
50208042,CSN08101,2016/7,TR1,4.1,5
50208042,INF08104,2016/7,TR1,1.1,5
50208042,INF08104,2016/7,TR1,1.2,4
50208042,INF08104,2016/7,TR1,1.3,5
50208042,INF08104,2016/7,TR1,1.4,5
50208042,INF08104,2016/7,TR1,1.5,5
50208042,INF08104,2016/7,TR1,1.6,2
50208042,INF08104,2016/7,TR1,1.7,2
50208042,INF08104,2016/7,TR1,1.8,4
50208042,INF08104,2016/7,TR1,1.9,5
50208042,INF08104,2016/7,TR1,2.1,5
50208042,INF08104,2016/7,TR1,2.2,5
50208042,INF08104,2016/7,TR1,2.3,5
50208042,INF08104,2016/7,TR1,2.4,5
50208042,INF08104,2016/7,TR1,2.5,5
50208042,INF08104,2016/7,TR1,3.1,5
50208042,INF08104,2016/7,TR1,3.2,5
50208042,INF08104,2016/7,TR1,3.3,5
50208042,INF08104,2016/7,TR1,3.4,5
50208042,INF08104,2016/7,TR1,4.1,5
50208042,SET08108,2016/7,TR1,1.1,5
50208042,SET08108,2016/7,TR1,1.2,5
50208042,SET08108,2016/7,TR1,1.3,2
50208042,SET08108,2016/7,TR1,1.4,2
50208042,SET08108,2016/7,TR1,1.5,4
50208042,SET08108,2016/7,TR1,1.6,4
50208042,SET08108,2016/7,TR1,1.7,5
50208042,SET08108,2016/7,TR1,1.8,2
50208042,SET08108,2016/7,TR1,1.9,4
50208042,SET08108,2016/7,TR1,2.1,5
50208042,SET08108,2016/7,TR1,2.2,5
50208042,SET08108,2016/7,TR1,2.3,5
50208042,SET08108,2016/7,TR1,2.4,2
50208042,SET08108,2016/7,TR1,2.5,5
50208042,SET08108,2016/7,TR1,3.1,5
50208042,SET08108,2016/7,TR1,3.2,2
50208042,SET08108,2016/7,TR1,3.3,5
50208042,SET08108,2016/7,TR1,3.4,5
50208042,SET08108,2016/7,TR1,4.1,5
50208121,CSN08101,2016/7,TR1,1.1,5
50208121,CSN08101,2016/7,TR1,1.2,5
50208121,CSN08101,2016/7,TR1,1.3,5
50208121,CSN08101,2016/7,TR1,1.4,5
50208121,CSN08101,2016/7,TR1,1.5,4
50208121,CSN08101,2016/7,TR1,1.6,4
50208121,CSN08101,2016/7,TR1,1.7,4
50208121,CSN08101,2016/7,TR1,1.8,4
50208121,CSN08101,2016/7,TR1,1.9,5
50208121,CSN08101,2016/7,TR1,2.1,2
50208121,CSN08101,2016/7,TR1,2.2,4
50208121,CSN08101,2016/7,TR1,2.3,5
50208121,CSN08101,2016/7,TR1,2.4,5
50208121,CSN08101,2016/7,TR1,2.5,2
50208121,CSN08101,2016/7,TR1,3.1,5
50208121,CSN08101,2016/7,TR1,3.2,4
50208121,CSN08101,2016/7,TR1,3.3,5
50208121,CSN08101,2016/7,TR1,3.4,2
50208121,CSN08101,2016/7,TR1,4.1,5
50208121,INF08104,2016/7,TR1,1.1,5
50208121,INF08104,2016/7,TR1,1.2,5
50208121,INF08104,2016/7,TR1,1.3,4
50208121,INF08104,2016/7,TR1,1.4,5
50208121,INF08104,2016/7,TR1,1.5,5
50208121,INF08104,2016/7,TR1,1.6,5
50208121,INF08104,2016/7,TR1,1.7,2
50208121,INF08104,2016/7,TR1,1.8,5
50208121,INF08104,2016/7,TR1,1.9,5
50208121,INF08104,2016/7,TR1,2.1,5
50208121,INF08104,2016/7,TR1,2.2,4
50208121,INF08104,2016/7,TR1,2.3,5
50208121,INF08104,2016/7,TR1,2.4,5
50208121,INF08104,2016/7,TR1,2.5,4
50208121,INF08104,2016/7,TR1,3.1,2
50208121,INF08104,2016/7,TR1,3.2,5
50208121,INF08104,2016/7,TR1,3.3,2
50208121,INF08104,2016/7,TR1,3.4,4
50208121,INF08104,2016/7,TR1,4.1,2
50208121,SET08115,2016/7,TR1,1.1,5
50208121,SET08115,2016/7,TR1,1.2,5
50208121,SET08115,2016/7,TR1,1.3,4
50208121,SET08115,2016/7,TR1,1.4,5
50208121,SET08115,2016/7,TR1,1.5,5
50208121,SET08115,2016/7,TR1,1.6,5
50208121,SET08115,2016/7,TR1,1.7,5
50208121,SET08115,2016/7,TR1,1.8,2
50208121,SET08115,2016/7,TR1,1.9,5
50208121,SET08115,2016/7,TR1,2.1,5
50208121,SET08115,2016/7,TR1,2.2,5
50208121,SET08115,2016/7,TR1,2.3,4
50208121,SET08115,2016/7,TR1,2.4,5
50208121,SET08115,2016/7,TR1,2.5,5
50208121,SET08115,2016/7,TR1,3.1,2
50208121,SET08115,2016/7,TR1,3.2,2
50208121,SET08115,2016/7,TR1,3.3,5
50208121,SET08115,2016/7,TR1,3.4,2
50208121,SET08115,2016/7,TR1,4.1,5
50208226,IMD08101,2016/7,TR1,1.1,5
50208226,IMD08101,2016/7,TR1,1.2,2
50208226,IMD08101,2016/7,TR1,1.3,5
50208226,IMD08101,2016/7,TR1,1.4,5
50208226,IMD08101,2016/7,TR1,1.5,2
50208226,IMD08101,2016/7,TR1,1.6,4
50208226,IMD08101,2016/7,TR1,1.7,5
50208226,IMD08101,2016/7,TR1,1.8,5
50208226,IMD08101,2016/7,TR1,1.9,5
50208226,IMD08101,2016/7,TR1,2.1,4
50208226,IMD08101,2016/7,TR1,2.2,2
50208226,IMD08101,2016/7,TR1,2.3,5
50208226,IMD08101,2016/7,TR1,2.4,5
50208226,IMD08101,2016/7,TR1,2.5,2
50208226,IMD08101,2016/7,TR1,3.1,2
50208226,IMD08101,2016/7,TR1,3.2,5
50208226,IMD08101,2016/7,TR1,3.3,5
50208226,IMD08101,2016/7,TR1,3.4,5
50208226,IMD08101,2016/7,TR1,4.1,5
50208226,INF08101,2016/7,TR1,1.1,2
50208226,INF08101,2016/7,TR1,1.2,5
50208226,INF08101,2016/7,TR1,1.3,5
50208226,INF08101,2016/7,TR1,1.4,4
50208226,INF08101,2016/7,TR1,1.5,5
50208226,INF08101,2016/7,TR1,1.6,5
50208226,INF08101,2016/7,TR1,1.7,5
50208226,INF08101,2016/7,TR1,1.8,5
50208226,INF08101,2016/7,TR1,1.9,5
50208226,INF08101,2016/7,TR1,2.1,4
50208226,INF08101,2016/7,TR1,2.2,5
50208226,INF08101,2016/7,TR1,2.3,5
50208226,INF08101,2016/7,TR1,2.4,2
50208226,INF08101,2016/7,TR1,2.5,5
50208226,INF08101,2016/7,TR1,3.1,2
50208226,INF08101,2016/7,TR1,3.2,2
50208226,INF08101,2016/7,TR1,3.3,5
50208226,INF08101,2016/7,TR1,3.4,5
50208226,INF08101,2016/7,TR1,4.1,5
50208226,INF08104,2016/7,TR1,1.1,5
50208226,INF08104,2016/7,TR1,1.2,5
50208226,INF08104,2016/7,TR1,1.3,4
50208226,INF08104,2016/7,TR1,1.4,5
50208226,INF08104,2016/7,TR1,1.5,5
50208226,INF08104,2016/7,TR1,1.6,4
50208226,INF08104,2016/7,TR1,1.7,5
50208226,INF08104,2016/7,TR1,1.8,4
50208226,INF08104,2016/7,TR1,1.9,5
50208226,INF08104,2016/7,TR1,2.1,5
50208226,INF08104,2016/7,TR1,2.2,2
50208226,INF08104,2016/7,TR1,2.3,5
50208226,INF08104,2016/7,TR1,2.4,5
50208226,INF08104,2016/7,TR1,2.5,2
50208226,INF08104,2016/7,TR1,3.1,5
50208226,INF08104,2016/7,TR1,3.2,2
50208226,INF08104,2016/7,TR1,3.3,5
50208226,INF08104,2016/7,TR1,3.4,4
50208226,INF08104,2016/7,TR1,4.1,5
50208323,IMD08101,2016/7,TR1,1.1,2
50208323,IMD08101,2016/7,TR1,1.2,5
50208323,IMD08101,2016/7,TR1,1.3,5
50208323,IMD08101,2016/7,TR1,1.4,4
50208323,IMD08101,2016/7,TR1,1.5,2
50208323,IMD08101,2016/7,TR1,1.6,4
50208323,IMD08101,2016/7,TR1,1.7,5
50208323,IMD08101,2016/7,TR1,1.8,2
50208323,IMD08101,2016/7,TR1,1.9,5
50208323,IMD08101,2016/7,TR1,2.1,5
50208323,IMD08101,2016/7,TR1,2.2,5
50208323,IMD08101,2016/7,TR1,2.3,5
50208323,IMD08101,2016/7,TR1,2.4,5
50208323,IMD08101,2016/7,TR1,2.5,4
50208323,IMD08101,2016/7,TR1,3.1,5
50208323,IMD08101,2016/7,TR1,3.2,5
50208323,IMD08101,2016/7,TR1,3.3,5
50208323,IMD08101,2016/7,TR1,3.4,4
50208323,IMD08101,2016/7,TR1,4.1,2
50208323,INF08101,2016/7,TR1,1.1,5
50208323,INF08101,2016/7,TR1,1.2,5
50208323,INF08101,2016/7,TR1,1.3,5
50208323,INF08101,2016/7,TR1,1.4,5
50208323,INF08101,2016/7,TR1,1.5,5
50208323,INF08101,2016/7,TR1,1.6,2
50208323,INF08101,2016/7,TR1,1.7,5
50208323,INF08101,2016/7,TR1,1.8,5
50208323,INF08101,2016/7,TR1,1.9,5
50208323,INF08101,2016/7,TR1,2.1,2
50208323,INF08101,2016/7,TR1,2.2,5
50208323,INF08101,2016/7,TR1,2.3,5
50208323,INF08101,2016/7,TR1,2.4,5
50208323,INF08101,2016/7,TR1,2.5,5
50208323,INF08101,2016/7,TR1,3.1,5
50208323,INF08101,2016/7,TR1,3.2,5
50208323,INF08101,2016/7,TR1,3.3,4
50208323,INF08101,2016/7,TR1,3.4,4
50208323,INF08101,2016/7,TR1,4.1,5
50208323,INF08104,2016/7,TR1,1.1,4
50208323,INF08104,2016/7,TR1,1.2,5
50208323,INF08104,2016/7,TR1,1.3,5
50208323,INF08104,2016/7,TR1,1.4,4
50208323,INF08104,2016/7,TR1,1.5,2
50208323,INF08104,2016/7,TR1,1.6,2
50208323,INF08104,2016/7,TR1,1.7,5
50208323,INF08104,2016/7,TR1,1.8,5
50208323,INF08104,2016/7,TR1,1.9,5
50208323,INF08104,2016/7,TR1,2.1,5
50208323,INF08104,2016/7,TR1,2.2,5
50208323,INF08104,2016/7,TR1,2.3,5
50208323,INF08104,2016/7,TR1,2.4,5
50208323,INF08104,2016/7,TR1,2.5,5
50208323,INF08104,2016/7,TR1,3.1,4
50208323,INF08104,2016/7,TR1,3.2,5
50208323,INF08104,2016/7,TR1,3.3,5
50208323,INF08104,2016/7,TR1,3.4,4
50208323,INF08104,2016/7,TR1,4.1,5
50208456,CSN08101,2016/7,TR1,1.1,5
50208456,CSN08101,2016/7,TR1,1.2,5
50208456,CSN08101,2016/7,TR1,1.3,5
50208456,CSN08101,2016/7,TR1,1.4,5
50208456,CSN08101,2016/7,TR1,1.5,5
50208456,CSN08101,2016/7,TR1,1.6,5
50208456,CSN08101,2016/7,TR1,1.7,2
50208456,CSN08101,2016/7,TR1,1.8,2
50208456,CSN08101,2016/7,TR1,1.9,5
50208456,CSN08101,2016/7,TR1,2.1,4
50208456,CSN08101,2016/7,TR1,2.2,2
50208456,CSN08101,2016/7,TR1,2.3,5
50208456,CSN08101,2016/7,TR1,2.4,5
50208456,CSN08101,2016/7,TR1,2.5,4
50208456,CSN08101,2016/7,TR1,3.1,5
50208456,CSN08101,2016/7,TR1,3.2,4
50208456,CSN08101,2016/7,TR1,3.3,5
50208456,CSN08101,2016/7,TR1,3.4,5
50208456,CSN08101,2016/7,TR1,4.1,5
50208456,INF08104,2016/7,TR1,1.1,2
50208456,INF08104,2016/7,TR1,1.2,5
50208456,INF08104,2016/7,TR1,1.3,5
50208456,INF08104,2016/7,TR1,1.4,2
50208456,INF08104,2016/7,TR1,1.5,5
50208456,INF08104,2016/7,TR1,1.6,5
50208456,INF08104,2016/7,TR1,1.7,4
50208456,INF08104,2016/7,TR1,1.8,4
50208456,INF08104,2016/7,TR1,1.9,5
50208456,INF08104,2016/7,TR1,2.1,5
50208456,INF08104,2016/7,TR1,2.2,4
50208456,INF08104,2016/7,TR1,2.3,4
50208456,INF08104,2016/7,TR1,2.4,5
50208456,INF08104,2016/7,TR1,2.5,5
50208456,INF08104,2016/7,TR1,3.1,5
50208456,INF08104,2016/7,TR1,3.2,2
50208456,INF08104,2016/7,TR1,3.3,2
50208456,INF08104,2016/7,TR1,3.4,4
50208456,INF08104,2016/7,TR1,4.1,5
50208456,SET08108,2016/7,TR1,1.1,5
50208456,SET08108,2016/7,TR1,1.2,5
50208456,SET08108,2016/7,TR1,1.3,5
50208456,SET08108,2016/7,TR1,1.4,5
50208456,SET08108,2016/7,TR1,1.5,2
50208456,SET08108,2016/7,TR1,1.6,2
50208456,SET08108,2016/7,TR1,1.7,5
50208456,SET08108,2016/7,TR1,1.8,5
50208456,SET08108,2016/7,TR1,1.9,5
50208456,SET08108,2016/7,TR1,2.1,5
50208456,SET08108,2016/7,TR1,2.2,4
50208456,SET08108,2016/7,TR1,2.3,5
50208456,SET08108,2016/7,TR1,2.4,5
50208456,SET08108,2016/7,TR1,2.5,2
50208456,SET08108,2016/7,TR1,3.1,5
50208456,SET08108,2016/7,TR1,3.2,4
50208456,SET08108,2016/7,TR1,3.3,5
50208456,SET08108,2016/7,TR1,3.4,5
50208456,SET08108,2016/7,TR1,4.1,5
50208460,IMD09104,2016/7,TR1,1.1,4
50208460,IMD09104,2016/7,TR1,1.2,4
50208460,IMD09104,2016/7,TR1,1.3,2
50208460,IMD09104,2016/7,TR1,1.4,4
50208460,IMD09104,2016/7,TR1,1.5,4
50208460,IMD09104,2016/7,TR1,1.6,4
50208460,IMD09104,2016/7,TR1,1.7,4
50208460,IMD09104,2016/7,TR1,1.8,2
50208460,IMD09104,2016/7,TR1,1.9,2
50208460,IMD09104,2016/7,TR1,2.1,5
50208460,IMD09104,2016/7,TR1,2.2,2
50208460,IMD09104,2016/7,TR1,2.3,2
50208460,IMD09104,2016/7,TR1,2.4,5
50208460,IMD09104,2016/7,TR1,2.5,5
50208460,IMD09104,2016/7,TR1,3.1,4
50208460,IMD09104,2016/7,TR1,3.2,5
50208460,IMD09104,2016/7,TR1,3.3,5
50208460,IMD09104,2016/7,TR1,3.4,5
50208460,IMD09104,2016/7,TR1,4.1,5
50208460,INF09114,2016/7,TR1,1.1,4
50208460,INF09114,2016/7,TR1,1.2,5
50208460,INF09114,2016/7,TR1,1.3,5
50208460,INF09114,2016/7,TR1,1.4,4
50208460,INF09114,2016/7,TR1,1.5,2
50208460,INF09114,2016/7,TR1,1.6,5
50208460,INF09114,2016/7,TR1,1.7,5
50208460,INF09114,2016/7,TR1,1.8,5
50208460,INF09114,2016/7,TR1,1.9,2
50208460,INF09114,2016/7,TR1,2.1,5
50208460,INF09114,2016/7,TR1,2.2,5
50208460,INF09114,2016/7,TR1,2.3,5
50208460,INF09114,2016/7,TR1,2.4,5
50208460,INF09114,2016/7,TR1,2.5,5
50208460,INF09114,2016/7,TR1,3.1,5
50208460,INF09114,2016/7,TR1,3.2,5
50208460,INF09114,2016/7,TR1,3.3,5
50208460,INF09114,2016/7,TR1,3.4,4
50208460,INF09114,2016/7,TR1,4.1,5
50208460,SET09103,2016/7,TR1,1.1,2
50208460,SET09103,2016/7,TR1,1.2,5
50208460,SET09103,2016/7,TR1,1.3,5
50208460,SET09103,2016/7,TR1,1.4,4
50208460,SET09103,2016/7,TR1,1.5,5
50208460,SET09103,2016/7,TR1,1.6,5
50208460,SET09103,2016/7,TR1,1.7,5
50208460,SET09103,2016/7,TR1,1.8,5
50208460,SET09103,2016/7,TR1,1.9,5
50208460,SET09103,2016/7,TR1,2.1,5
50208460,SET09103,2016/7,TR1,2.2,5
50208460,SET09103,2016/7,TR1,2.3,4
50208460,SET09103,2016/7,TR1,2.4,5
50208460,SET09103,2016/7,TR1,2.5,4
50208460,SET09103,2016/7,TR1,3.1,4
50208460,SET09103,2016/7,TR1,3.2,5
50208460,SET09103,2016/7,TR1,3.3,5
50208460,SET09103,2016/7,TR1,3.4,4
50208460,SET09103,2016/7,TR1,4.1,4
50208606,INF08104,2016/7,TR1,1.1,4
50208606,INF08104,2016/7,TR1,1.2,5
50208606,INF08104,2016/7,TR1,1.3,5
50208606,INF08104,2016/7,TR1,1.4,5
50208606,INF08104,2016/7,TR1,1.5,5
50208606,INF08104,2016/7,TR1,1.6,5
50208606,INF08104,2016/7,TR1,1.7,4
50208606,INF08104,2016/7,TR1,1.8,5
50208606,INF08104,2016/7,TR1,1.9,5
50208606,INF08104,2016/7,TR1,2.1,4
50208606,INF08104,2016/7,TR1,2.2,5
50208606,INF08104,2016/7,TR1,2.3,5
50208606,INF08104,2016/7,TR1,2.4,4
50208606,INF08104,2016/7,TR1,2.5,2
50208606,INF08104,2016/7,TR1,3.1,5
50208606,INF08104,2016/7,TR1,3.2,2
50208606,INF08104,2016/7,TR1,3.3,5
50208606,INF08104,2016/7,TR1,3.4,2
50208606,INF08104,2016/7,TR1,4.1,5
50208606,SET08115,2016/7,TR1,1.1,5
50208606,SET08115,2016/7,TR1,1.2,4
50208606,SET08115,2016/7,TR1,1.3,5
50208606,SET08115,2016/7,TR1,1.4,2
50208606,SET08115,2016/7,TR1,1.5,5
50208606,SET08115,2016/7,TR1,1.6,5
50208606,SET08115,2016/7,TR1,1.7,5
50208606,SET08115,2016/7,TR1,1.8,5
50208606,SET08115,2016/7,TR1,1.9,2
50208606,SET08115,2016/7,TR1,2.1,5
50208606,SET08115,2016/7,TR1,2.2,5
50208606,SET08115,2016/7,TR1,2.3,5
50208606,SET08115,2016/7,TR1,2.4,4
50208606,SET08115,2016/7,TR1,2.5,5
50208606,SET08115,2016/7,TR1,3.1,4
50208606,SET08115,2016/7,TR1,3.2,4
50208606,SET08115,2016/7,TR1,3.3,5
50208606,SET08115,2016/7,TR1,3.4,5
50208606,SET08115,2016/7,TR1,4.1,5
50208641,CSN08101,2016/7,TR1,1.1,4
50208641,CSN08101,2016/7,TR1,1.2,5
50208641,CSN08101,2016/7,TR1,1.3,5
50208641,CSN08101,2016/7,TR1,1.4,4
50208641,CSN08101,2016/7,TR1,1.5,5
50208641,CSN08101,2016/7,TR1,1.6,2
50208641,CSN08101,2016/7,TR1,1.7,2
50208641,CSN08101,2016/7,TR1,1.8,5
50208641,CSN08101,2016/7,TR1,1.9,4
50208641,CSN08101,2016/7,TR1,2.1,4
50208641,CSN08101,2016/7,TR1,2.2,2
50208641,CSN08101,2016/7,TR1,2.3,5
50208641,CSN08101,2016/7,TR1,2.4,4
50208641,CSN08101,2016/7,TR1,2.5,5
50208641,CSN08101,2016/7,TR1,3.1,5
50208641,CSN08101,2016/7,TR1,3.2,5
50208641,CSN08101,2016/7,TR1,3.3,4
50208641,CSN08101,2016/7,TR1,3.4,4
50208641,CSN08101,2016/7,TR1,4.1,5
50208641,INF08104,2016/7,TR1,1.1,4
50208641,INF08104,2016/7,TR1,1.2,5
50208641,INF08104,2016/7,TR1,1.3,5
50208641,INF08104,2016/7,TR1,1.4,5
50208641,INF08104,2016/7,TR1,1.5,5
50208641,INF08104,2016/7,TR1,1.6,5
50208641,INF08104,2016/7,TR1,1.7,5
50208641,INF08104,2016/7,TR1,1.8,2
50208641,INF08104,2016/7,TR1,1.9,5
50208641,INF08104,2016/7,TR1,2.1,2
50208641,INF08104,2016/7,TR1,2.2,4
50208641,INF08104,2016/7,TR1,2.3,5
50208641,INF08104,2016/7,TR1,2.4,4
50208641,INF08104,2016/7,TR1,2.5,5
50208641,INF08104,2016/7,TR1,3.1,5
50208641,INF08104,2016/7,TR1,3.2,5
50208641,INF08104,2016/7,TR1,3.3,5
50208641,INF08104,2016/7,TR1,3.4,5
50208641,INF08104,2016/7,TR1,4.1,5
50208641,SET08108,2016/7,TR1,1.1,5
50208641,SET08108,2016/7,TR1,1.2,5
50208641,SET08108,2016/7,TR1,1.3,4
50208641,SET08108,2016/7,TR1,1.4,5
50208641,SET08108,2016/7,TR1,1.5,5
50208641,SET08108,2016/7,TR1,1.6,2
50208641,SET08108,2016/7,TR1,1.7,5
50208641,SET08108,2016/7,TR1,1.8,5
50208641,SET08108,2016/7,TR1,1.9,2
50208641,SET08108,2016/7,TR1,2.1,5
50208641,SET08108,2016/7,TR1,2.2,2
50208641,SET08108,2016/7,TR1,2.3,5
50208641,SET08108,2016/7,TR1,2.4,5
50208641,SET08108,2016/7,TR1,2.5,5
50208641,SET08108,2016/7,TR1,3.1,5
50208641,SET08108,2016/7,TR1,3.2,5
50208641,SET08108,2016/7,TR1,3.3,5
50208641,SET08108,2016/7,TR1,3.4,4
50208641,SET08108,2016/7,TR1,4.1,5
50208649,CSN08101,2016/7,TR1,1.1,5
50208649,CSN08101,2016/7,TR1,1.2,2
50208649,CSN08101,2016/7,TR1,1.3,5
50208649,CSN08101,2016/7,TR1,1.4,4
50208649,CSN08101,2016/7,TR1,1.5,5
50208649,CSN08101,2016/7,TR1,1.6,5
50208649,CSN08101,2016/7,TR1,1.7,5
50208649,CSN08101,2016/7,TR1,1.8,4
50208649,CSN08101,2016/7,TR1,1.9,5
50208649,CSN08101,2016/7,TR1,2.1,5
50208649,CSN08101,2016/7,TR1,2.2,5
50208649,CSN08101,2016/7,TR1,2.3,4
50208649,CSN08101,2016/7,TR1,2.4,4
50208649,CSN08101,2016/7,TR1,2.5,5
50208649,CSN08101,2016/7,TR1,3.1,5
50208649,CSN08101,2016/7,TR1,3.2,5
50208649,CSN08101,2016/7,TR1,3.3,5
50208649,CSN08101,2016/7,TR1,3.4,5
